scenario,replica,seed,step,time_s,Al.empty,Al.l0,Al.l1,Al.l2,Al.l3,Al.l4,Al.l5,Al.l6,Si.empty,Si.oh0,Si.oh1,Si.oh2,Si.oh3,Si.oh4,Oss.empty,Oss.br,Oss.hy,Oss.si1,Osa.empty,Osa.br,Osa.sih,Osa.full,Osa.albr,Osa.alhy,Osa.sial,Osa.sialh,Osa.si1,Osa.al1,Osa.pr1,Osa.pr2,Oaa.empty,Oaa.br,Oaa.hy,Oaa.al1
adsorption__prefactor-x0.1,2,90407,10000,717.1802,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,2,90407,12000,855.6649,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,2,90407,14000,1003.393,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,2,90407,16000,1139.648,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,2,90407,18000,1287.747,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,2,90407,20000,1427.493,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,3,90409,0,0.0,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,3,90409,2000,147.6946,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,3,90409,4000,294.6854,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,3,90409,6000,445.5208,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,3,90409,8000,588.5507,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,3,90409,10000,736.8059,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,3,90409,12000,880.6035,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,3,90409,14000,1022.24,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,3,90409,16000,1164.309,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,3,90409,18000,1306.456,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,3,90409,20000,1453.689,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,4,90413,0,0.0,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,4,90413,2000,144.2924,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,4,90413,4000,293.9074,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,4,90413,6000,432.271,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,4,90413,8000,580.0203,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,4,90413,10000,726.2888,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,4,90413,12000,871.8761,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,4,90413,14000,1017.222,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,4,90413,16000,1162.728,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,4,90413,18000,1301.732,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,4,90413,20000,1441.993,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,5,90419,0,0.0,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,5,90419,2000,141.0631,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,5,90419,4000,288.8971,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,5,90419,6000,435.0378,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,5,90419,8000,587.9178,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,5,90419,10000,721.2943,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,5,90419,12000,864.9023,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,5,90419,14000,1006.631,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,5,90419,16000,1143.224,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,5,90419,18000,1277.245,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,5,90419,20000,1419.046,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,6,90421,0,0.0,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,6,90421,2000,151.4828,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,6,90421,4000,294.9905,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,6,90421,6000,426.519,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,6,90421,8000,578.4066,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,6,90421,10000,723.5726,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,6,90421,12000,867.5721,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,6,90421,14000,1009.314,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,6,90421,16000,1147.327,80,139,1,19,1,0,0,0,79,120,40,0,0,1,138,180,1,41,60,160,0,0,0,0,0,1,0,19,0,0,140,319,1,20
adsorption__prefactor-x0.1,6,90421,18000,1301.845,80,139,1,19,1,0,0,0,79,120,40,0,0,1,138,180,1,41,60,160,0,0,0,0,0,1,0,19,0,0,140,319,1,20
adsorption__prefactor-x0.1,6,90421,20000,1453.197,80,139,1,19,1,0,0,0,79,120,40,0,0,1,138,180,1,41,60,160,0,0,0,0,0,1,0,19,0,0,140,319,1,20
adsorption__prefactor-x0.1,7,90427,0,0.0,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,7,90427,2000,141.4711,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,7,90427,4000,283.1951,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,7,90427,6000,423.8747,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,7,90427,8000,564.9605,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,7,90427,10000,718.8586,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,7,90427,12000,865.4137,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,7,90427,14000,1003.355,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,7,90427,16000,1154.728,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,7,90427,18000,1297.828,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x0.1,7,90427,20000,1437.392,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x10,0,90401,0,0.0,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x10,0,90401,2000,144.9212,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x10,0,90401,4000,288.3506,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x10,0,90401,6000,449.8645,80,140,0,20,0,0,0,0,78,120,40,0,0,2,136,180,2,42,60,160,0,0,0,0,0,2,0,18,0,0,140,320,0,20
adsorption__prefactor-x10,0,90401,8000,606.8657,80,140,0,20,0,0,0,0,78,120,40,0,0,2,136,180,2,42,60,160,0,0,0,0,0,2,0,18,0,0,140,320,0,20
adsorption__prefactor-x10,0,90401,10000,767.6937,80,139,1,19,1,0,0,0,77,120,40,0,0,3,134,180,3,43,60,160,0,0,0,0,0,3,0,17,0,0,140,319,1,20
adsorption__prefactor-x10,0,90401,12000,928.9328,80,140,0,20,0,0,0,0,76,120,40,0,0,4,132,180,4,44,60,160,0,0,0,0,0,4,0,16,0,0,140,320,0,20
adsorption__prefactor-x10,0,90401,14000,1107.219,80,140,0,20,0,0,0,0,74,120,40,0,0,6,128,180,6,46,59,160,0,0,0,0,0,5,1,15,0,0,140,320,0,20
adsorption__prefactor-x10,0,90401,16000,1298.704,80,139,1,19,1,0,0,0,73,120,40,0,0,7,126,180,7,47,58,160,0,0,0,0,0,5,2,15,0,0,140,319,1,20
adsorption__prefactor-x10,0,90401,18000,1507.248,80,140,0,20,0,0,0,0,70,120,40,0,0,10,122,180,12,46,57,160,0,0,0,0,0,7,3,13,0,0,140,320,0,20
adsorption__prefactor-x10,0,90401,20000,1731.284,80,139,1,19,1,0,0,0,69,120,40,0,0,11,120,180,13,47,56,160,0,0,0,0,0,7,4,13,0,0,140,319,1,20
adsorption__prefactor-x10,1,90403,0,0.0,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x10,1,90403,2000,144.912,80,139,1,19,1,0,0,0,79,120,40,0,0,1,138,180,1,41,60,160,0,0,0,0,0,1,0,19,0,0,140,319,1,20
adsorption__prefactor-x10,1,90403,4000,295.8865,80,140,0,20,0,0,0,0,78,120,40,0,0,2,136,180,2,42,59,160,0,0,0,0,0,1,1,19,0,0,140,320,0,20
adsorption__prefactor-x10,1,90403,6000,447.8657,80,139,1,19,1,0,0,0,77,120,40,0,0,3,135,180,4,41,59,160,0,0,0,0,0,2,1,18,0,0,140,319,1,20
adsorption__prefactor-x10,1,90403,8000,627.2618,80,140,0,20,0,0,0,0,74,120,40,0,0,6,129,180,7,44,59,160,0,0,0,0,0,5,1,15,0,0,140,320,0,20
adsorption__prefactor-x10,1,90403,10000,817.9855,80,139,1,19,1,0,0,0,73,120,40,0,0,7,127,180,8,45,59,160,0,0,0,0,0,6,1,14,0,0,140,319,1,20
adsorption__prefactor-x10,1,90403,12000,1018.984,80,140,0,20,0,0,0,0,72,120,40,0,0,8,125,180,9,46,58,160,0,0,0,0,0,6,2,14,0,0,140,320,0,20
adsorption__prefactor-x10,1,90403,14000,1227.115,80,140,0,20,0,0,0,0,72,120,40,0,0,8,125,180,9,46,58,160,0,0,0,0,0,6,2,14,0,0,140,320,0,20
adsorption__prefactor-x10,1,90403,16000,1449.451,80,139,1,19,1,0,0,0,71,120,40,0,0,9,123,180,10,47,58,160,0,0,0,0,0,7,2,13,0,0,140,319,1,20
adsorption__prefactor-x10,1,90403,18000,1711.707,80,140,0,20,0,0,0,0,68,120,40,0,0,12,118,180,14,48,57,160,0,0,0,0,0,9,3,11,0,0,140,320,0,20
adsorption__prefactor-x10,1,90403,20000,1961.237,80,139,1,19,1,0,0,0,67,120,40,0,0,13,116,180,15,49,56,160,0,0,0,0,0,9,4,11,0,0,140,319,1,20
adsorption__prefactor-x10,2,90407,0,0.0,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x10,2,90407,2000,144.2733,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x10,2,90407,4000,291.9021,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x10,2,90407,6000,455.7326,80,139,1,19,1,0,0,0,77,120,40,0,0,3,134,180,3,43,60,160,0,0,0,0,0,3,0,17,0,0,140,319,1,20
adsorption__prefactor-x10,2,90407,8000,620.0232,80,139,1,19,1,0,0,0,77,120,40,0,0,3,134,180,3,43,60,160,0,0,0,0,0,3,0,17,0,0,140,319,1,20
adsorption__prefactor-x10,2,90407,10000,794.1565,80,139,1,19,1,0,0,0,75,120,40,0,0,5,130,180,5,45,60,160,0,0,0,0,0,5,0,15,0,0,140,319,1,20
adsorption__prefactor-x10,2,90407,12000,988.5273,80,139,1,19,1,0,0,0,73,120,40,0,0,7,126,180,7,47,60,160,0,0,0,0,0,7,0,13,0,0,140,319,1,20
adsorption__prefactor-x10,2,90407,14000,1226.79,80,139,1,19,1,0,0,0,71,120,40,0,0,9,122,180,9,49,59,160,0,0,0,0,0,8,1,12,0,0,140,319,1,20
adsorption__prefactor-x10,2,90407,16000,1479.579,80,139,1,19,1,0,0,0,69,120,40,0,0,11,118,180,11,51,58,160,0,0,0,0,0,9,2,11,0,0,140,319,1,20
adsorption__prefactor-x10,2,90407,18000,1752.209,80,139,1,19,1,0,0,0,67,120,40,0,0,13,115,180,14,51,56,160,0,0,0,0,0,9,4,11,0,0,140,319,1,20
adsorption__prefactor-x10,2,90407,20000,2017.803,80,140,0,20,0,0,0,0,64,120,40,0,0,16,110,180,18,52,54,160,0,0,0,0,0,10,6,10,0,0,140,320,0,20
adsorption__prefactor-x10,3,90409,0,0.0,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x10,3,90409,2000,158.2141,80,140,0,20,0,0,0,0,78,120,40,0,0,2,136,180,2,42,60,160,0,0,0,0,0,2,0,18,0,0,140,320,0,20
adsorption__prefactor-x10,3,90409,4000,318.1473,80,140,0,20,0,0,0,0,76,120,40,0,0,4,132,180,4,44,58,160,0,0,0,0,0,2,2,18,0,0,140,320,0,20
adsorption__prefactor-x10,3,90409,6000,487.8339,80,139,1,19,1,0,0,0,75,120,40,0,0,5,130,180,5,45,57,160,0,0,0,0,0,2,3,18,0,0,140,319,1,20
adsorption__prefactor-x10,3,90409,8000,651.2654,80,139,1,19,1,0,0,0,75,120,40,0,0,5,130,180,5,45,57,160,0,0,0,0,0,2,3,18,0,0,140,319,1,20
adsorption__prefactor-x10,3,90409,10000,816.2109,80,139,1,19,1,0,0,0,75,120,40,0,0,5,130,180,5,45,57,160,0,0,0,0,0,2,3,18,0,0,140,319,1,20
adsorption__prefactor-x10,3,90409,12000,969.1301,80,139,1,19,1,0,0,0,75,120,40,0,0,5,130,180,5,45,57,160,0,0,0,0,0,2,3,18,0,0,140,319,1,20
adsorption__prefactor-x10,3,90409,14000,1135.119,80,139,1,19,1,0,0,0,75,120,40,0,0,5,130,180,5,45,57,160,0,0,0,0,0,2,3,18,0,0,140,319,1,20
adsorption__prefactor-x10,3,90409,16000,1293.67,80,140,0,20,0,0,0,0,74,120,40,0,0,6,128,180,6,46,57,160,0,0,0,0,0,3,3,17,0,0,140,320,0,20
adsorption__prefactor-x10,3,90409,18000,1466.081,80,139,1,19,1,0,0,0,73,120,40,0,0,7,126,180,7,47,57,160,0,0,0,0,0,4,3,16,0,0,140,319,1,20
adsorption__prefactor-x10,3,90409,20000,1665.835,80,139,1,19,1,0,0,0,71,120,40,0,0,9,122,180,9,49,57,160,0,0,0,0,0,6,3,14,0,0,140,319,1,20
adsorption__prefactor-x10,4,90413,0,0.0,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x10,4,90413,2000,148.1581,80,139,1,19,1,0,0,0,79,120,40,0,0,1,138,180,1,41,60,160,0,0,0,0,0,1,0,19,0,0,140,319,1,20
adsorption__prefactor-x10,4,90413,4000,308.8542,80,140,0,20,0,0,0,0,78,120,40,0,0,2,136,180,2,42,60,160,0,0,0,0,0,2,0,18,0,0,140,320,0,20
adsorption__prefactor-x10,4,90413,6000,470.8121,80,139,1,19,1,0,0,0,75,120,40,0,0,5,130,180,5,45,59,160,0,0,0,0,0,4,1,16,0,0,140,319,1,20
adsorption__prefactor-x10,4,90413,8000,666.7297,80,140,0,20,0,0,0,0,74,120,40,0,0,6,128,180,6,46,59,160,0,0,0,0,0,5,1,15,0,0,140,320,0,20
adsorption__prefactor-x10,4,90413,10000,874.6551,80,140,0,20,0,0,0,0,72,120,40,0,0,8,124,180,8,48,59,160,0,0,0,0,0,7,1,13,0,0,140,320,0,20
adsorption__prefactor-x10,4,90413,12000,1108.65,80,139,1,19,1,0,0,0,71,120,40,0,0,9,122,180,9,49,59,160,0,0,0,0,0,8,1,12,0,0,140,319,1,20
adsorption__prefactor-x10,4,90413,14000,1374.169,80,139,1,19,1,0,0,0,67,120,40,0,0,13,114,180,13,53,58,160,0,0,0,0,0,11,2,9,0,0,140,319,1,20
adsorption__prefactor-x10,4,90413,16000,1699.209,80,139,2,18,1,0,0,0,64,120,40,0,1,15,109,180,17,54,56,160,0,0,0,0,1,11,4,8,0,0,140,319,1,20
adsorption__prefactor-x10,4,90413,18000,2059.976,80,139,2,18,1,0,0,0,58,120,40,0,1,21,98,180,24,58,51,160,0,0,0,0,1,12,9,7,0,0,140,319,1,20
adsorption__prefactor-x10,4,90413,20000,2469.199,80,139,1,20,0,0,0,0,54,120,40,0,1,25,91,180,29,60,48,160,0,0,0,0,1,13,12,6,0,0,140,319,1,20
adsorption__prefactor-x10,5,90419,0,0.0,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x10,5,90419,2000,149.8518,80,139,1,19,1,0,0,0,79,120,40,0,0,1,138,180,1,41,60,160,0,0,0,0,0,1,0,19,0,0,140,319,1,20
adsorption__prefactor-x10,5,90419,4000,299.6342,80,139,1,19,1,0,0,0,79,120,40,0,0,1,138,180,1,41,60,160,0,0,0,0,0,1,0,19,0,0,140,319,1,20
adsorption__prefactor-x10,5,90419,6000,459.8301,80,139,1,19,1,0,0,0,77,120,40,0,0,3,134,180,3,43,60,160,0,0,0,0,0,3,0,17,0,0,140,319,1,20
adsorption__prefactor-x10,5,90419,8000,643.7318,80,140,0,20,0,0,0,0,76,120,40,0,0,4,132,180,4,44,60,160,0,0,0,0,0,4,0,16,0,0,140,320,0,20
adsorption__prefactor-x10,5,90419,10000,810.2443,80,140,0,20,0,0,0,0,76,120,40,0,0,4,132,180,4,44,60,160,0,0,0,0,0,4,0,16,0,0,140,320,0,20
adsorption__prefactor-x10,5,90419,12000,1009.742,80,139,1,19,1,0,0,0,73,120,40,0,0,7,126,180,7,47,60,160,0,0,0,0,0,7,0,13,0,0,140,319,1,20
adsorption__prefactor-x10,5,90419,14000,1235.731,80,139,1,19,1,0,0,0,69,120,40,0,0,11,119,180,12,49,57,160,0,0,0,0,0,8,3,12,0,0,140,319,1,20
adsorption__prefactor-x10,5,90419,16000,1474.279,80,140,0,20,0,0,0,0,66,120,40,0,0,14,114,180,16,50,54,160,0,0,0,0,0,8,6,12,0,0,140,320,0,20
adsorption__prefactor-x10,5,90419,18000,1721.739,80,140,0,20,0,0,0,0,64,120,40,0,0,16,110,180,18,52,54,160,0,0,0,0,0,10,6,10,0,0,140,320,0,20
adsorption__prefactor-x10,5,90419,20000,2076.36,80,139,1,19,1,0,0,0,57,120,40,0,0,23,99,180,28,53,51,160,0,0,0,0,0,14,9,6,0,0,140,319,1,20
adsorption__prefactor-x10,6,90421,0,0.0,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x10,6,90421,2000,146.4867,80,139,1,19,1,0,0,0,79,120,40,0,0,1,138,180,1,41,60,160,0,0,0,0,0,1,0,19,0,0,140,319,1,20
adsorption__prefactor-x10,6,90421,4000,305.7465,80,140,0,20,0,0,0,0,78,120,40,0,0,2,136,180,2,42,60,160,0,0,0,0,0,2,0,18,0,0,140,320,0,20
adsorption__prefactor-x10,6,90421,6000,452.3345,80,140,0,20,0,0,0,0,78,120,40,0,0,2,136,180,2,42,60,160,0,0,0,0,0,2,0,18,0,0,140,320,0,20
adsorption__prefactor-x10,6,90421,8000,621.0016,80,140,0,20,0,0,0,0,78,120,40,0,0,2,136,180,2,42,60,160,0,0,0,0,0,2,0,18,0,0,140,320,0,20
adsorption__prefactor-x10,6,90421,10000,782.965,80,140,0,20,0,0,0,0,78,120,40,0,0,2,136,180,2,42,60,160,0,0,0,0,0,2,0,18,0,0,140,320,0,20
adsorption__prefactor-x10,6,90421,12000,951.0229,80,140,0,20,0,0,0,0,76,120,40,0,0,4,132,180,4,44,59,160,0,0,0,0,0,3,1,17,0,0,140,320,0,20
adsorption__prefactor-x10,6,90421,14000,1117.433,80,140,0,20,0,0,0,0,76,120,40,0,0,4,132,180,4,44,59,160,0,0,0,0,0,3,1,17,0,0,140,320,0,20
adsorption__prefactor-x10,6,90421,16000,1293.676,80,140,0,20,0,0,0,0,74,120,40,0,0,6,128,180,6,46,59,160,0,0,0,0,0,5,1,15,0,0,140,320,0,20
adsorption__prefactor-x10,6,90421,18000,1479.114,80,140,0,20,0,0,0,0,72,120,40,0,0,8,124,180,8,48,59,160,0,0,0,0,0,7,1,13,0,0,140,320,0,20
adsorption__prefactor-x10,6,90421,20000,1700.647,80,139,1,19,1,0,0,0,71,120,40,0,0,9,122,180,9,49,58,160,0,0,0,0,0,7,2,13,0,0,140,319,1,20
adsorption__prefactor-x10,7,90427,0,0.0,80,140,0,20,0,0,0,0,80,120,40,0,0,0,140,180,0,40,60,160,0,0,0,0,0,0,0,20,0,0,140,320,0,20
adsorption__prefactor-x10,7,90427,2000,148.184,80,139,1,19,1,0,0,0,79,120,40,0,0,1,138,180,1,41,60,160,0,0,0,0,0,1,0,19,0,0,140,319,1,20
adsorption__prefactor-x10,7,90427,4000,300.2684,80,139,1,19,1,0,0,0,79,120,40,0,0,1,138,180,1,41,60,160,0,0,0,0,0,1,0,19,0,0,140,319,1,20
adsorption__prefactor-x10,7,90427,6000,452.3901,80,140,0,20,0,0,0,0,78,120,40,0,0,2,136,180,2,42,60,160,0,0,0,0,0,2,0,18,0,0,140,320,0,20
adsorption__prefactor-x10,7,90427,8000,622.3587,80,140,0,20,0,0,0,0,76,120,40,0,0,4,132,180,4,44,60,160,0,0,0,0,0,4,0,16,0,0,140,320,0,20
adsorption__prefactor-x10,7,90427,10000,823.6935,80,140,0,20,0,0,0,0,74,120,40,0,0,6,128,180,6,46,60,160,0,0,0,0,0,6,0,14,0,0,140,320,0,20
adsorption__prefactor-x10,7,90427,12000,1032.929,80,140,0,20,0,0,0,0,72,120,40,0,0,8,125,180,9,46,58,160,0,0,0,0,0,6,2,14,0,0,140,320,0,20
